asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/08 03:05:33.221,MyCloud,preprocess,result,665,75,3102.55,1566.41,701.84,307.33,166.0,0.32,10.4,74
2022/06/08 03:05:34.021,MyCloud,preprocess,result,674,76,3188.64,1569.47,663.44,307.33,135.07,0.32,6.06,75
2022/06/08 03:05:34.849,MyCloud,preprocess,result,681,77,3187.02,1568.87,691.07,307.33,128.39,0.32,10.36,76
2022/06/08 03:05:35.685,MyCloud,preprocess,result,687,78,3272.05,1577.53,711.84,307.33,124.67,0.32,5.25,77
2022/06/08 03:05:36.540,MyCloud,preprocess,result,696,79,3225.28,1562.56,692.58,307.33,151.64,0.32,10.78,78
2022/06/08 03:05:37.358,MyCloud,preprocess,result,704,80,3183.84,1571.07,681.95,307.33,136.69,0.32,5.55,79
2022/06/08 03:05:38.193,MyCloud,preprocess,result,715,81,3180.69,1574.41,695.1,307.33,130.69,0.32,10.53,80
2022/06/08 03:05:39.022,MyCloud,preprocess,result,721,82,3290.52,1571.46,705.63,307.33,124.14,0.32,5.08,81
2022/06/08 03:05:39.858,MyCloud,preprocess,result,734,83,3201.93,1567.89,702.84,307.33,122.8,0.32,10.25,82
2022/06/08 03:05:40.722,MyCloud,preprocess,result,747,84,3074.59,1583.41,722.91,307.33,140.96,0.32,5.34,83
2022/06/08 03:05:41.545,MyCloud,preprocess,result,759,85,2949.14,1574.63,685.12,307.33,127.03,0.32,11.26,84
2022/06/08 03:05:42.395,MyCloud,preprocess,result,764,86,3197.47,1573.51,707.69,307.33,142.49,0.32,5.48,85
2022/06/08 03:05:43.243,MyCloud,preprocess,result,773,87,3216.21,1584.11,692.5,307.33,145.38,0.32,10.68,86
2022/06/08 03:05:44.076,MyCloud,preprocess,result,785,88,3171.99,1602.76,708.36,307.33,124.81,0.32,6.09,87
2022/06/08 03:05:44.909,MyCloud,preprocess,result,795,89,3188.76,1561.7,690.28,307.33,131.39,0.32,11.94,88
2022/06/08 03:05:45.724,MyCloud,preprocess,result,799,90,3686.25,1561.03,693.54,307.33,124.11,0.32,5.49,89
2022/06/08 03:08:25.911,MyCloud,preprocess,result,2,91,1322.45,1158.3,159996.67,307.33,175.5,0.32,9.58,90
2022/06/08 03:08:26.702,MyCloud,preprocess,result,5,92,1985.34,1818.54,642.61,307.33,147.97,0.32,4.93,91
2022/06/08 03:08:27.543,MyCloud,preprocess,result,6,93,2759.39,1562.2,678.88,307.33,150.49,0.32,10.62,92
2022/06/08 03:08:28.373,MyCloud,preprocess,result,18,94,2925.76,1563.4,671.36,307.33,157.85,0.32,6.92,93
2022/06/08 03:08:29.189,MyCloud,preprocess,result,34,95,2722.72,1561.42,667.11,307.33,137.76,0.32,11.26,94
2022/06/08 03:08:30.010,MyCloud,preprocess,result,42,96,3040.05,1559.88,683.94,307.33,139.0,0.32,5.7,95
2022/06/08 03:08:30.827,MyCloud,preprocess,result,48,97,3260.48,1561.35,692.14,307.33,116.0,0.32,9.68,96
2022/06/08 03:08:31.668,MyCloud,preprocess,result,56,98,3015.3,1560.04,706.28,307.33,135.32,0.32,5.37,97
2022/06/08 03:08:32.499,MyCloud,preprocess,result,68,99,2982.29,1559.91,690.59,307.33,129.48,0.32,10.27,98
2022/06/08 03:08:33.339,MyCloud,preprocess,result,82,100,2834.48,1565.94,696.41,307.33,143.7,0.32,5.57,99
2022/06/08 03:08:34.176,MyCloud,preprocess,result,93,101,2891.36,1562.04,683.16,307.33,143.63,0.32,9.69,100
2022/06/08 03:08:34.991,MyCloud,preprocess,result,101,102,3067.88,1562.82,679.16,307.33,136.15,0.32,5.54,101
2022/06/08 03:08:35.821,MyCloud,preprocess,result,116,103,2941.62,1556.01,684.63,307.33,135.07,0.32,10.7,102
2022/06/08 03:08:36.651,MyCloud,preprocess,result,125,104,3003.83,1559.34,690.08,307.33,140.14,0.32,5.8,103
2022/06/08 03:08:37.512,MyCloud,preprocess,result,136,105,2967.07,1559.56,684.99,307.33,163.23,0.32,13.18,104
2022/06/08 03:08:38.321,MyCloud,preprocess,result,144,106,2908.82,1574.88,671.5,307.33,139.48,0.32,5.83,105
2022/06/08 03:08:39.144,MyCloud,preprocess,result,151,107,2954.36,1573.33,686.03,307.33,127.99,0.32,9.76,106
2022/06/08 03:08:39.963,MyCloud,preprocess,result,161,108,2970.33,1562.8,695.11,307.33,124.27,0.32,5.16,107
2022/06/08 03:08:40.818,MyCloud,preprocess,result,171,109,3024.57,1571.92,711.87,307.33,132.08,0.32,10.76,108
2022/06/08 03:08:41.643,MyCloud,preprocess,result,185,110,2977.89,1561.73,690.61,307.33,135.14,0.32,5.18,109
2022/06/08 03:08:42.457,MyCloud,preprocess,result,195,111,3048.65,1559.15,689.46,307.33,116.57,0.32,8.89,110
2022/06/08 03:08:43.293,MyCloud,preprocess,result,202,112,3119.36,1560.55,706.55,307.33,128.34,0.32,5.21,111
2022/06/08 03:08:44.113,MyCloud,preprocess,result,213,113,3076.79,1561.84,700.3,307.33,111.94,0.32,8.89,112
2022/06/08 03:08:44.964,MyCloud,preprocess,result,221,114,2960.37,1563.17,712.78,307.33,137.1,0.32,5.25,113
2022/06/08 03:08:45.811,MyCloud,preprocess,result,230,115,3039.84,1556.64,685.26,307.33,150.45,0.32,10.53,114
2022/06/08 03:08:46.605,MyCloud,preprocess,result,239,116,3118.81,1563.17,676.92,307.33,116.12,0.32,7.0,115
2022/06/08 03:08:47.445,MyCloud,preprocess,result,248,117,3061.63,1559.17,708.01,307.33,123.04,0.32,9.27,116
2022/06/08 03:08:48.269,MyCloud,preprocess,result,259,118,3204.96,1560.37,698.45,307.33,126.54,0.32,4.82,117
